hv001,hv002,wt,hv206,hv209,hv243e,sh121g,sh121h,sh121i,sh121j,roof,id,v005,v190,v149,deceas,de_cat,health
367,2,1.194478,1,1,1,0,1,1,0,2,2,581262,3,3,0,0%,0
367,21,0.597239,1,1,1,1,1,1,1,2,4,581262,4,3,0,0%,0
367,31,4.180673,1,1,0,1,1,1,0,2,2,581262,5,3,0,0%,NA
367,31,4.180673,1,1,0,1,1,1,0,2,2,581262,5,3,0,0%,NA
367,31,4.180673,1,1,0,1,1,1,0,2,2,581262,5,3,0,0%,NA
367,31,4.180673,1,1,0,1,1,1,0,2,2,581262,5,5,0,0%,NA
367,34,2.388956,1,1,1,0,1,1,1,2,3,581262,4,3,0,0%,NA
367,43,2.388956,1,1,1,0,1,1,1,2,3,581262,4,4,0,0%,0
367,43,2.388956,1,1,1,0,1,1,1,2,3,581262,4,5,0,0%,NA
367,50,5.375151,1,1,0,1,1,1,1,2,4,581262,3,1,0,0%,NA
367,74,0.597239,1,0,0,0,0,1,0,2,5,581262,2,3,0,0%,0
367,78,2.986195,1,1,0,0,0,0,1,2,3,581262,2,3,0.5,34-66%,0
367,94,2.388956,1,1,0,0,1,1,1,2,3,581262,3,4,0,0%,NA
367,96,2.388956,1,1,1,0,1,1,1,2,3,581262,4,1,0,0%,NA
368,1,4.64376,1,1,1,0,0,1,1,2,3,451954,4,3,0,0%,NA
368,1,4.64376,1,1,1,0,0,1,1,2,3,451954,4,3,0,0%,NA
368,2,2.786256,1,1,0,0,1,1,1,2,3,451954,4,3,0.3333333333333333,1-33%,0
368,20,2.32188,1,1,1,0,1,1,1,2,3,451954,5,4,0,0%,0
368,20,2.32188,1,1,1,0,1,1,1,2,3,451954,5,4,0,0%,NA
368,24,0.928752,1,1,1,0,1,1,0,2,2,451954,4,3,0,0%,1
368,27,2.32188,1,1,1,1,1,1,1,2,4,451954,5,4,0,0%,1
368,27,2.32188,1,1,1,1,1,1,1,2,4,451954,5,4,0,0%,0
368,60,1.393128,1,1,1,0,1,1,1,2,3,451954,5,5,0,0%,0
368,72,2.32188,1,1,0,0,1,1,1,2,3,451954,4,4,0,0%,1
368,72,2.32188,1,1,0,0,1,1,1,2,3,451954,4,3,0,0%,NA
368,75,0.928752,1,1,0,0,1,1,1,2,3,451954,3,4,0,0%,NA
368,76,0.464376,1,0,0,0,0,1,0,2,5,451954,2,4,0,0%,NA
368,90,1.857504,1,1,0,0,0,0,0,2,2,451954,1,1,0,0%,0
368,90,1.857504,1,1,0,0,0,0,0,2,2,451954,1,1,0,0%,2
369,15,6.808848,0,1,0,0,0,1,0,2,2,936537,1,1,0,0%,0
369,15,6.808848,0,1,0,0,0,1,0,2,2,936537,1,3,0,0%,NA
369,19,3.404424,0,0,0,0,0,1,0,2,1,936537,1,4,0,0%,0
369,51,2.553318,0,0,0,0,0,0,0,2,1,936537,1,3,0,0%,0
369,53,5.106636,0,0,0,0,0,0,0,2,1,936537,1,1,0,0%,0
369,56,1.702212,0,0,0,0,0,0,0,2,1,936537,1,3,0,0%,0
369,71,1.702212,0,0,0,0,0,0,0,2,1,936537,1,2,0,0%,0
369,78,5.957742,0,0,0,0,0,0,0,2,1,936537,1,3,0,0%,0
369,8,1.702212,0,1,0,0,0,1,0,2,2,936537,1,5,0,0%,NA
369,85,1.702212,0,0,0,0,0,1,0,2,1,936537,1,3,0,0%,NA
369,88,3.404424,0,0,0,0,0,1,0,2,1,936537,1,4,0,0%,0
37,17,2.439358,1,1,0,0,1,1,1,2,3,1519760,5,3,0,0%,0
37,18,4.878716,1,1,0,0,0,0,0,2,2,1519760,3,3,0,0%,NA
37,29,2.439358,1,1,0,0,1,1,1,2,3,1519760,4,3,0,0%,NA
37,46,8.537753,1,0,1,0,0,1,1,2,3,1519760,4,3,0,0%,NA
37,46,8.537753,1,0,1,0,0,1,1,2,3,1519760,4,3,0,0%,NA
37,48,2.439358,1,1,0,0,1,1,1,2,3,1519760,4,3,0,0%,NA
37,52,4.878716,1,1,1,0,1,1,1,2,3,1519760,5,3,0,0%,0
37,52,4.878716,1,1,1,0,1,1,1,2,3,1519760,5,3,0,0%,NA
37,62,3.659037,1,1,0,0,0,1,1,2,3,1519760,4,3,0,0%,0
37,67,2.439358,1,1,0,0,0,1,0,2,2,1519760,4,4,0,0%,0
37,74,3.659037,1,1,0,0,1,1,1,2,3,1519760,5,4,0,0%,NA
37,74,3.659037,1,1,0,0,1,1,1,2,3,1519760,5,3,0,0%,NA
37,79,3.659037,1,1,0,0,1,1,1,2,3,1519760,4,3,0,0%,0
37,86,3.659037,1,1,0,0,1,1,0,2,2,1519760,4,4,0,0%,0
370,100,3.012288,1,1,0,0,0,1,0,2,2,769511,3,3,0,0%,0
370,20,0.753072,1,0,0,0,0,1,0,2,5,769511,2,3,0,0%,0
370,21,3.76536,1,1,0,0,0,1,0,2,2,769511,2,1,0,0%,NA
370,25,1.506144,1,1,0,0,1,1,1,2,3,769511,3,1,0,0%,NA
370,30,6.024576,1,1,0,0,0,1,0,2,2,769511,2,4,0,0%,NA
370,30,6.024576,1,1,0,0,0,1,0,2,2,769511,2,3,0,0%,0
370,33,1.506144,1,1,0,0,1,1,1,2,3,769511,3,3,0,0%,0
370,34,1.506144,1,1,0,0,0,1,0,2,2,769511,2,3,0,0%,0
370,42,3.012288,1,1,0,0,0,1,0,2,2,769511,3,2,0,0%,NA
370,42,3.012288,1,1,0,0,0,1,0,2,2,769511,3,4,0,0%,NA
370,48,1.506144,1,1,0,0,0,1,0,2,2,769511,3,3,0,0%,0
370,49,7.53072,1,1,1,0,1,1,0,2,2,769511,3,3,0,0%,0
370,49,7.53072,1,1,1,0,1,1,0,2,2,769511,3,2,0,0%,0
370,49,7.53072,1,1,1,0,1,1,0,2,2,769511,3,3,0,0%,NA
370,49,7.53072,1,1,1,0,1,1,0,2,2,769511,3,3,0,0%,0
370,56,3.012288,1,1,0,0,0,1,1,2,3,769511,3,1,0,0%,0
370,74,3.012288,1,1,0,0,0,1,0,2,2,769511,2,3,0,0%,NA
370,77,0.753072,1,1,0,0,0,1,0,2,2,769511,2,3,0,0%,0
370,88,4.518432,1,1,0,0,1,1,1,2,3,769511,4,5,0,0%,NA
371,14,3.4109950000000002,1,1,0,0,0,1,0,2,2,643128,3,3,0.75,67+%,0
371,21,3.4109950000000002,1,1,0,0,0,1,0,2,2,643128,2,3,0,0%,0
371,33,4.0931940000000004,1,1,0,0,0,1,0,2,2,643128,3,3,0,0%,NA
371,38,2.0465970000000002,1,1,1,0,1,1,0,2,2,643128,3,1,0.5,34-66%,0
371,38,2.0465970000000002,1,1,1,0,1,1,0,2,2,643128,3,3,0,0%,1
371,40,2.0465970000000002,1,1,0,1,1,1,1,2,4,643128,4,4,0,0%,0
371,69,5.457592,0,1,0,0,0,1,0,2,2,643128,2,3,0,0%,NA
371,69,5.457592,0,1,0,0,0,1,0,2,2,643128,2,3,0,0%,0
371,73,2.0465970000000002,1,1,0,0,1,1,0,2,2,643128,3,4,0,0%,NA
371,76,4.0931940000000004,1,1,0,0,0,1,0,2,2,643128,3,3,0,0%,0
371,76,4.0931940000000004,1,1,0,0,0,1,0,2,2,643128,3,3,0,0%,NA
371,78,2.728796,1,1,0,0,0,1,0,2,2,643128,2,3,0,0%,0
372,17,3.147304,0,0,0,0,0,0,0,0,1,730676,1,1,0,0%,NA
372,2,5.507782,0,1,0,0,0,0,0,2,2,730676,1,1,0.14285714285714285,1-33%,NA
372,2,5.507782,0,1,0,0,0,0,0,2,2,730676,1,3,0,0%,0
372,30,3.147304,0,0,0,0,0,0,0,0,1,730676,1,3,0,0%,NA
372,32,7.86826,0,0,0,0,0,0,0,0,1,730676,1,1,0,0%,0
372,35,7.86826,0,0,0,0,0,0,0,0,1,730676,1,3,0,0%,0
372,35,7.86826,0,0,0,0,0,0,0,0,1,730676,1,3,0,0%,NA
372,39,3.147304,0,0,0,0,0,0,0,0,1,730676,1,2,0,0%,NA
372,43,11.015564,0,0,0,0,0,0,0,0,1,730676,1,1,0.25,1-33%,0
372,43,11.015564,0,0,0,0,0,0,0,0,1,730676,1,3,0,0%,0
372,43,11.015564,0,0,0,0,0,0,0,0,1,730676,1,2,0,0%,NA
372,52,3.93413,0,0,0,0,0,0,0,2,1,730676,1,1,0.5,34-66%,NA
372,59,3.147304,0,0,0,0,0,0,0,2,1,730676,1,1,0.25,1-33%,NA
372,73,3.147304,0,0,0,0,0,0,0,0,1,730676,1,3,0,0%,0
372,75,3.147304,0,0,0,0,0,0,0,2,1,730676,1,1,0.5,34-66%,NA
372,75,3.147304,0,0,0,0,0,0,0,2,1,730676,1,3,0,0%,NA
372,76,6.294608,0,0,0,0,0,0,0,0,1,730676,1,3,0,0%,0
372,93,0.786826,0,0,0,0,0,0,0,2,1,730676,1,2,0,0%,NA
373,100,1.763427,1,1,0,0,0,1,0,2,2,532152,3,1,0,0%,NA
373,20,2.351236,1,1,0,0,0,1,0,2,2,532152,2,3,0,0%,0
373,28,1.763427,1,1,0,0,1,1,1,2,3,532152,3,3,0,0%,0
373,46,2.939045,1,1,0,0,1,1,1,2,3,532152,3,4,0,0%,0
373,55,2.351236,1,1,0,0,0,1,0,2,2,532152,2,3,0,0%,0
373,60,3.526854,1,1,0,0,1,1,1,2,3,532152,3,4,0,0%,0
373,74,3.526854,1,1,0,0,0,1,0,2,2,532152,2,1,0.3333333333333333,1-33%,NA
373,74,3.526854,1,1,0,0,0,1,0,2,2,532152,2,4,0,0%,NA
373,87,2.939045,1,1,0,0,0,1,0,2,2,532152,3,4,0,0%,0
373,92,3.526854,1,1,0,0,0,1,0,2,2,532152,3,3,0,0%,0
374,63,4.83386,1,1,0,0,1,1,1,2,3,865802,3,3,0,0%,NA
374,79,3.867088,1,1,0,0,0,1,0,2,2,865802,2,3,0,0%,0
374,86,3.867088,1,1,0,0,0,1,0,2,2,865802,3,2,0,0%,NA
374,86,3.867088,1,1,0,0,0,1,0,2,2,865802,3,2,0,0%,NA
376,14,4.5849780000000004,1,0,0,0,0,1,0,2,5,915169,2,1,0,0%,0
376,18,3.820815,1,1,0,0,0,1,0,2,2,915169,1,1,0,0%,NA
376,29,6.113304,1,0,0,0,0,1,1,2,3,915169,2,1,0,0%,0
376,34,1.528326,1,1,0,0,1,1,0,2,2,915169,4,4,1,67+%,0
376,37,3.056652,1,1,0,0,0,1,0,2,2,915169,1,2,0,0%,0
376,64,2.2924890000000002,0,0,1,0,0,1,0,2,1,915169,1,3,0,0%,0
376,80,3.056652,1,1,0,0,1,1,0,2,2,915169,3,4,0,0%,0
377,17,4.69554,1,1,0,0,0,1,0,2,2,439965,1,3,0,0%,NA
377,21,0.939108,1,1,0,0,0,0,0,2,2,439965,1,3,0,0%,NA
377,22,0.939108,1,0,0,0,0,1,0,2,5,439965,1,4,0,0%,NA
377,22,0.939108,1,0,0,0,0,1,0,2,5,439965,1,4,0,0%,NA
377,3,2.34777,1,1,0,0,0,0,0,2,2,439965,2,5,0,0%,0
377,41,1.878216,0,0,0,0,0,0,0,0,1,439965,1,3,0,0%,NA
377,44,4.69554,1,1,0,0,1,1,0,2,2,439965,2,3,0,0%,0
377,44,4.69554,1,1,0,0,1,1,0,2,2,439965,2,4,0,0%,0
377,44,4.69554,1,1,0,0,1,1,0,2,2,439965,2,3,0,0%,NA
377,45,3.286878,0,0,0,0,0,0,0,2,1,439965,1,3,0,0%,NA
377,48,2.817324,0,0,0,0,0,0,0,2,1,439965,1,4,0,0%,0
377,57,1.408662,1,1,0,0,0,1,0,0,2,439965,1,3,0,0%,NA
377,61,3.286878,1,1,0,0,0,1,1,2,3,439965,1,3,0,0%,0
377,61,3.286878,1,1,0,0,0,1,1,2,3,439965,1,3,0,0%,NA
377,63,1.878216,1,1,0,0,1,1,0,0,2,439965,1,4,0,0%,NA
377,65,2.34777,1,1,0,0,1,1,0,2,2,439965,1,1,0,0%,NA
377,74,6.104202,1,0,0,0,0,1,0,0,5,439965,1,3,0,0%,NA
377,74,6.104202,1,0,0,0,0,1,0,0,5,439965,1,3,0.4,34-66%,0
377,98,1.408662,1,0,0,0,0,1,0,0,5,439965,1,4,0,0%,NA
378,13,4.15734,1,1,0,0,1,1,1,2,3,1011531,4,2,0,0%,NA
378,13,4.15734,1,1,0,0,1,1,1,2,3,1011531,4,3,0,0%,NA
378,23,4.15734,1,1,0,0,1,1,0,2,2,1011531,3,3,0,0%,0
378,32,1.039335,1,0,0,0,0,1,0,3,5,1011531,2,3,0.5,34-66%,0
378,41,3.118005,1,0,0,0,0,1,0,2,5,1011531,2,3,0,0%,0
378,43,5.196675,1,1,1,0,1,1,1,2,3,1011531,4,3,0,0%,NA
378,43,5.196675,1,1,1,0,1,1,1,2,3,1011531,4,4,0,0%,NA
378,46,2.07867,1,0,0,0,0,1,0,2,5,1011531,2,0,0,0%,NA
378,58,6.23601,1,1,0,0,1,1,1,2,3,1011531,4,3,0,0%,1
378,58,6.23601,1,1,0,0,1,1,1,2,3,1011531,4,3,0,0%,0
378,81,6.23601,1,1,0,0,1,1,1,2,3,1011531,4,4,0,0%,NA
378,81,6.23601,1,1,0,0,1,1,1,2,3,1011531,4,3,0,0%,NA
378,90,5.196675,1,1,1,1,1,1,1,2,4,1011531,5,4,0,0%,NA
378,96,4.15734,1,0,0,0,0,1,0,2,5,1011531,2,3,0,0%,0
379,35,11.20128,1,1,0,0,0,1,0,2,2,3081408,2,5,0,0%,1
379,44,5.60064,1,1,1,0,1,1,1,2,3,3081408,5,4,0,0%,NA
379,9,8.40096,1,1,0,0,1,1,0,2,2,3081408,3,4,0.5,34-66%,0
379,97,11.20128,1,1,0,0,0,1,0,2,2,3081408,2,3,0,0%,NA
38,17,0.95258,1,1,0,0,1,1,1,2,3,473904,4,4,0,0%,NA
38,25,1.42887,1,0,1,0,0,1,1,2,3,473904,3,4,0,0%,NA
38,38,1.42887,1,1,0,0,1,1,1,2,3,473904,4,5,0,0%,NA
38,4,1.90516,1,0,0,0,1,1,0,2,5,473904,4,5,0,0%,0
38,4,1.90516,1,0,0,0,1,1,0,2,5,473904,4,3,0,0%,NA
38,41,2.38145,1,1,1,0,1,1,0,2,2,473904,3,4,0,0%,NA
38,51,0.47629,1,0,0,0,0,1,0,2,5,473904,3,3,0,0%,NA
38,70,2.38145,1,1,0,0,1,1,1,2,3,473904,4,3,0,0%,0
38,77,4.28661,1,1,1,0,1,1,1,3,3,473904,5,3,0,0%,NA
38,83,2.38145,0,0,0,0,0,0,0,2,1,473904,1,3,0,0%,0
38,87,0.47629,1,0,1,0,1,1,0,2,5,473904,3,4,0,0%,1
380,20,8.883581,1,1,0,0,1,1,1,2,3,1136539,3,3,0,0%,0
380,20,8.883581,1,1,0,0,1,1,1,2,3,1136539,3,3,0,0%,0
380,42,7.614498,1,1,0,0,0,1,1,2,3,1136539,3,3,0,0%,0
380,44,2.538166,1,1,1,1,1,1,1,2,4,1136539,5,4,0,0%,1
381,44,1.85783,1,1,1,1,1,1,1,2,4,361626,5,5,0,0%,1
382,10,4.259829,1,1,0,0,0,1,1,2,3,637483,4,3,0,0%,0
382,13,2.434188,0,0,0,0,0,1,0,2,1,637483,1,3,0,0%,0
382,35,3.042735,1,1,0,0,1,1,1,2,3,637483,4,3,0,0%,0
382,36,1.217094,1,1,0,0,0,1,0,2,2,637483,2,3,0,0%,NA
382,55,2.434188,1,1,0,0,1,1,1,2,3,637483,4,4,0.25,1-33%,NA
382,67,3.042735,1,1,0,0,0,1,0,2,2,637483,2,3,0,0%,NA
383,13,2.877542,1,1,0,0,1,1,0,2,2,1400282,3,3,0,0%,1
383,18,4.316313,1,0,0,0,0,1,0,2,5,1400282,2,3,0,0%,0
383,29,4.316313,1,1,0,0,1,1,0,2,2,1400282,2,1,0,0%,0
383,45,2.877542,1,1,0,0,0,1,0,2,2,1400282,2,2,0,0%,NA
383,88,7.193855,1,1,0,0,1,1,1,2,3,1400282,4,3,0,0%,0
383,88,7.193855,1,1,0,0,1,1,1,2,3,1400282,4,3,0,0%,NA
383,9,4.316313,1,1,1,0,1,1,1,2,3,1400282,3,4,0,0%,0
383,98,2.877542,1,1,0,0,0,1,0,2,2,1400282,2,3,0,0%,1
384,100,1.740846,1,0,0,0,0,1,0,2,5,547048,2,3,0,0%,0
384,18,4.061974,1,1,0,0,0,1,0,2,2,547048,2,3,0,0%,NA
384,2,1.160564,1,0,0,0,0,1,0,2,5,547048,2,3,0,0%,0
384,29,1.160564,1,1,0,0,0,1,0,2,2,547048,3,5,0,0%,1
384,31,2.90141,1,1,1,0,1,1,0,2,2,547048,3,3,0,0%,0
384,33,3.481692,1,1,1,0,1,1,1,2,3,547048,3,4,0,0%,0
384,33,3.481692,1,1,1,0,1,1,1,2,3,547048,3,3,0,0%,NA
384,4,2.90141,1,1,0,0,1,1,0,2,2,547048,3,3,0,0%,0
384,42,1.740846,1,0,0,0,0,1,0,2,5,547048,2,3,0,0%,0
384,43,4.061974,1,1,0,0,0,1,0,2,2,547048,2,3,0,0%,0
384,45,7.543666,1,1,0,0,0,1,0,2,2,547048,2,1,0.75,67+%,0
384,45,7.543666,1,1,0,0,0,1,0,2,2,547048,2,1,0.2,1-33%,NA
384,45,7.543666,1,1,0,0,0,1,0,2,2,547048,2,0,0,0%,NA
384,45,7.543666,1,1,0,0,0,1,0,2,2,547048,2,3,0,0%,NA
384,45,7.543666,1,1,0,0,0,1,0,2,2,547048,2,3,0,0%,NA
384,51,5.80282,1,1,0,0,1,1,0,2,2,547048,3,1,0,0%,NA
384,51,5.80282,1,1,0,0,1,1,0,2,2,547048,3,5,0,0%,NA
384,51,5.80282,1,1,0,0,1,1,0,2,2,547048,3,4,0,0%,1
384,51,5.80282,1,1,0,0,1,1,0,2,2,547048,3,3,0,0%,NA
384,60,1.740846,1,1,0,0,0,1,0,2,2,547048,2,2,0.3333333333333333,1-33%,NA
384,66,2.321128,1,1,0,0,1,1,0,2,2,547048,3,2,0,0%,NA
384,66,2.321128,1,1,0,0,1,1,0,2,2,547048,3,3,0,0%,NA
384,67,1.740846,1,1,0,0,1,1,1,2,3,547048,3,3,0,0%,NA
384,73,2.321128,1,1,0,0,0,1,0,2,2,547048,2,3,0,0%,NA
384,78,1.160564,1,0,0,0,0,1,0,2,5,547048,2,3,0,0%,NA
384,86,1.160564,1,1,1,0,0,1,0,2,2,547048,2,3,0,0%,NA
384,91,3.481692,1,1,0,0,0,1,1,2,3,547048,3,4,0,0%,0
384,92,1.160564,1,1,0,0,0,1,0,2,2,547048,2,3,1,67+%,NA
385,18,7.954732,1,1,1,1,1,1,1,2,4,2188302,5,5,0,0%,1
385,36,3.977366,1,1,1,1,1,1,1,2,4,2188302,5,5,0,0%,1
385,89,7.954732,1,1,1,1,1,1,1,2,4,2188302,5,4,0,0%,NA
385,89,7.954732,1,1,1,1,1,1,1,2,4,2188302,5,4,0,0%,NA
385,96,5.966049,1,1,0,1,1,1,1,2,4,2188302,5,3,0,0%,NA
386,1,2.580744,1,1,0,0,1,1,0,2,2,884087,3,4,0,0%,NA
386,12,6.021736,1,0,0,0,0,1,0,2,5,884087,1,3,0,0%,NA
386,14,2.580744,1,1,0,0,0,1,0,2,2,884087,2,3,0,0%,NA
386,34,0.860248,0,0,0,0,0,0,0,2,1,884087,1,1,0,0%,NA
386,37,2.580744,1,1,0,0,1,1,1,2,3,884087,3,3,0,0%,0
386,45,4.30124,1,1,0,0,0,1,0,2,2,884087,2,4,0,0%,0
386,95,3.440992,1,1,0,0,1,1,0,2,2,884087,2,3,0.3333333333333333,1-33%,0
386,95,3.440992,1,1,0,0,1,1,0,2,2,884087,2,3,0,0%,NA
387,11,8.818537,1,0,0,0,0,0,0,0,5,1180404,1,3,0,0%,0
387,11,8.818537,1,0,0,0,0,0,0,0,5,1180404,1,3,0,0%,NA
387,15,16.377283,1,0,0,0,0,1,0,2,5,1180404,2,3,0,0%,NA
387,15,16.377283,1,0,0,0,0,1,0,2,5,1180404,2,4,0,0%,0
387,15,16.377283,1,0,0,0,0,1,0,2,5,1180404,2,4,0,0%,1
387,26,10.078328,1,1,0,0,1,1,1,2,3,1180404,3,5,0,0%,0
387,26,10.078328,1,1,0,0,1,1,1,2,3,1180404,3,3,0,0%,0
387,28,5.039164,0,0,0,0,0,0,0,2,1,1180404,1,1,0.3333333333333333,1-33%,0
387,28,5.039164,0,0,0,0,0,0,0,2,1,1180404,1,3,0,0%,NA
387,36,15.117492,1,1,0,0,0,0,0,2,2,1180404,1,1,0,0%,0
387,36,15.117492,1,1,0,0,0,0,0,2,2,1180404,1,3,0,0%,0
387,36,15.117492,1,1,0,0,0,0,0,2,2,1180404,1,3,0,0%,1
387,36,15.117492,1,1,0,0,0,0,0,2,2,1180404,1,3,0,0%,NA
387,36,15.117492,1,1,0,0,0,0,0,2,2,1180404,1,2,0,0%,0
387,37,2.519582,1,1,0,0,1,1,0,2,2,1180404,2,3,1,67+%,NA
387,41,2.519582,1,1,0,0,0,1,0,2,2,1180404,2,4,0,0%,0
387,49,2.519582,1,0,0,0,0,1,0,2,5,1180404,2,4,0,0%,0
387,5,8.818537,1,0,0,0,0,1,0,0,5,1180404,1,3,0,0%,NA
387,5,8.818537,1,0,0,0,0,1,0,0,5,1180404,1,3,0,0%,0
387,53,10.078328,1,1,0,0,1,1,0,2,2,1180404,2,3,0.3333333333333333,1-33%,0
387,53,10.078328,1,1,0,0,1,1,0,2,2,1180404,2,4,0,0%,NA
387,53,10.078328,1,1,0,0,1,1,0,2,2,1180404,2,3,0,0%,NA
387,6,5.039164,1,0,0,0,0,1,0,2,5,1180404,2,5,0,0%,0
387,66,8.818537,1,1,0,0,1,1,0,2,2,1180404,2,5,0,0%,NA
387,66,8.818537,1,1,0,0,1,1,0,2,2,1180404,2,3,0,0%,NA
387,67,10.078328,1,1,0,0,0,0,0,2,2,1180404,2,3,0,0%,NA
387,69,15.117492,0,0,0,0,0,0,0,0,1,1180404,1,3,0,0%,NA
387,69,15.117492,0,0,0,0,0,0,0,0,1,1180404,1,3,0,0%,0
387,83,6.298955,0,0,0,0,0,0,0,2,1,1180404,1,3,0,0%,NA
387,97,8.818537,1,0,0,0,0,1,0,2,5,1180404,2,2,0,0%,NA
387,97,8.818537,1,0,0,0,0,1,0,2,5,1180404,2,3,0,0%,NA
388,100,7.706069,1,1,0,0,0,1,0,2,2,1031494,2,0,0,0%,NA
388,100,7.706069,1,1,0,0,0,1,0,2,2,1031494,2,4,0,0%,0
388,40,7.706069,1,1,1,0,1,1,0,2,2,1031494,3,4,0,0%,0
388,40,7.706069,1,1,1,0,1,1,0,2,2,1031494,3,4,0,0%,NA
388,40,7.706069,1,1,1,0,1,1,0,2,2,1031494,3,3,0,0%,0
388,40,7.706069,1,1,1,0,1,1,0,2,2,1031494,3,3,0,0%,NA
388,49,2.201734,1,1,0,0,1,1,0,2,2,1031494,2,1,0,0%,0
388,63,2.201734,0,0,0,0,0,0,0,2,1,1031494,1,0,0,0%,NA
388,63,2.201734,0,0,0,0,0,0,0,2,1,1031494,1,4,0,0%,NA
388,65,2.201734,0,0,0,0,0,0,0,2,1,1031494,1,0,0,0%,NA
388,71,2.201734,1,1,0,0,1,1,0,2,2,1031494,3,3,0,0%,0
388,79,1.100867,1,0,0,0,0,1,0,2,5,1031494,1,3,0,0%,NA
388,84,2.201734,1,1,0,0,1,1,0,2,2,1031494,3,4,0,0%,NA
388,95,7.706069,1,1,0,0,1,1,0,2,2,1031494,2,3,0,0%,NA
388,95,7.706069,1,1,0,0,1,1,0,2,2,1031494,2,4,0,0%,0
389,45,2.263858,1,1,0,1,1,1,0,2,2,1163297,2,3,0,0%,NA
389,50,4.527716,1,1,0,0,1,1,0,2,2,1163297,3,5,0,0%,0
389,57,3.395787,1,1,1,0,1,1,0,2,2,1163297,3,5,0,0%,1
389,6,1.131929,1,1,1,0,1,1,0,2,2,1163297,4,5,0,0%,1
389,65,3.395787,1,1,1,0,1,1,1,2,3,1163297,5,3,0,0%,0
389,90,3.395787,1,1,0,0,1,1,0,2,2,1163297,3,5,0,0%,NA
389,97,5.659645,1,1,1,0,1,1,1,2,3,1163297,5,3,0.5,34-66%,0
389,97,5.659645,1,1,1,0,1,1,1,2,3,1163297,5,4,0,0%,NA
389,97,5.659645,1,1,1,0,1,1,1,2,3,1163297,5,3,1,67+%,0
39,30,0.511337,1,1,0,0,1,1,0,2,2,470820,3,3,0,0%,0
39,75,0.511337,0,0,0,0,0,0,0,2,1,470820,1,3,0,0%,NA
39,77,0.511337,1,1,0,0,0,0,0,2,2,470820,2,3,0,0%,0
39,85,0.511337,1,1,0,0,0,1,0,2,2,470820,2,3,0,0%,0
390,18,0.403448,1,1,0,0,0,1,1,2,3,204097,3,5,0,0%,0
390,20,0.403448,1,1,0,0,0,1,0,2,2,204097,3,5,0.75,67+%,1
390,67,0.806896,1,1,1,1,1,1,0,2,2,204097,5,5,0,0%,1
390,79,1.00862,1,1,1,1,1,1,1,2,4,204097,5,5,0,0%,0
390,79,1.00862,1,1,1,1,1,1,1,2,4,204097,5,3,0,0%,NA
390,94,0.403448,1,1,0,0,1,1,1,2,3,204097,4,4,0,0%,0
391,17,4.444362,1,1,0,0,0,0,1,2,3,668902,2,4,0,0%,NA
391,2,2.962908,1,1,0,0,0,1,0,2,2,668902,1,4,0,0%,NA
391,20,5.925816,1,1,0,0,0,0,0,2,2,668902,2,3,0,0%,NA
391,20,5.925816,1,1,0,0,0,0,0,2,2,668902,2,3,0,0%,NA
391,23,2.962908,1,1,0,0,1,1,1,2,3,668902,2,3,0,0%,0
391,39,2.962908,1,1,0,0,0,0,0,2,2,668902,1,3,0,0%,NA
391,54,2.222181,1,1,0,0,0,0,0,2,2,668902,1,3,0,0%,NA
391,68,3.703635,1,1,0,0,0,0,0,2,2,668902,1,0,0,0%,0
391,94,2.962908,1,1,0,0,0,1,0,2,2,668902,2,4,0,0%,NA
391,94,2.962908,1,1,0,0,0,1,0,2,2,668902,2,3,0,0%,NA
393,15,7.738251,1,1,0,0,0,1,1,2,3,2838331,4,4,0,0%,NA
393,22,2.579417,1,1,1,0,1,1,0,2,2,2838331,4,4,0,0%,NA
393,28,10.317668,1,1,0,0,1,1,0,2,2,2838331,3,4,0,0%,0
393,32,2.579417,1,1,1,0,1,1,0,2,2,2838331,5,5,0,0%,NA
393,45,12.897085,1,1,1,1,1,1,1,2,4,2838331,5,5,0,0%,1
393,45,12.897085,1,1,1,1,1,1,1,2,4,2838331,5,5,0,0%,0
393,49,7.738251,1,1,0,0,0,1,0,2,2,2838331,3,3,0,0%,0
393,89,5.158834,1,1,0,0,0,1,0,2,2,2838331,3,5,0,0%,NA
393,97,7.738251,1,1,0,0,0,1,0,2,2,2838331,4,4,0,0%,0
394,13,1.952289,0,1,0,0,0,1,1,2,3,633354,1,3,0,0%,0
394,20,2.603052,1,1,0,0,0,1,1,2,3,633354,2,5,0,0%,0
394,20,2.603052,1,1,0,0,0,1,1,2,3,633354,2,3,0,0%,NA
394,24,2.603052,1,1,0,0,0,1,0,2,2,633354,3,3,0,0%,NA
394,24,2.603052,1,1,0,0,0,1,0,2,2,633354,3,4,0,0%,1
394,26,1.952289,1,1,0,0,0,1,0,2,2,633354,2,4,0,0%,NA
394,26,1.952289,1,1,0,0,0,1,0,2,2,633354,2,4,0,0%,NA
394,35,1.952289,1,1,1,0,1,1,1,2,3,633354,3,3,0,0%,NA
394,49,3.904578,0,0,0,0,0,0,0,2,1,633354,1,0,0,0%,NA
394,49,3.904578,0,0,0,0,0,0,0,2,1,633354,1,4,0,0%,1
394,60,3.904578,1,0,0,0,0,1,0,2,5,633354,2,3,0,0%,0
394,67,2.603052,1,1,0,0,1,1,1,2,3,633354,3,3,0,0%,NA
